"Year","Sex","Age group","Country/Region/World","ISO","Prevalence of BMI < -2SD (thinness)","Prevalence of BMI < -2SD (thinness) lower 95% uncertainty interval","Prevalence of BMI < -2SD (thinness) upper 95% uncertainty interval","Prevalence of BMI > 2SD (obesity)","Prevalence of BMI > 2SD (obesity) lower 95% uncertainty interval","Prevalence of BMI > 2SD (obesity) upper 95% uncertainty interval","Combined prevalence of BMI < -2SD and BMI > 2SD (double burden of thinness and obesity)","Combined prevalence of BMI < -2SD and BMI > 2SD (double burden of thinness and obesity) lower 95% uncertainty interval","Combined prevalence of BMI < -2SD and BMI > 2SD (double burden of thinness and obesity) upper 95% uncertainty interval","Prevalence of -2SD ≤ BMI < -1SD","Prevalence of -2SD ≤ BMI < -1SD lower 95% uncertainty interval","Prevalence of -2SD ≤ BMI < -1SD upper 95% uncertainty interval","Prevalence of -1SD ≤ BMI ≤ 1SD","Prevalence of -1SD ≤ BMI ≤ 1SD lower 95% uncertainty interval","Prevalence of -1SD ≤ BMI ≤ 1SD upper 95% uncertainty interval","Prevalence of 1SD < BMI ≤ 2SD","Prevalence of 1SD < BMI ≤ 2SD lower 95% uncertainty interval","Prevalence of 1SD < BMI ≤ 2SD upper 95% uncertainty interval"
1997,"Boys",14,"Oceania",NA,0.03928868858385619,0.019912244440662624,0.07077077186636957,0.04760323693995239,0.022755893494804235,0.08621734067265815,0.08689192552380857,0.05416854514469852,0.13242486516504648,0.1310279204466837,0.08885860858943967,0.18090515626447579,0.6351575819253698,0.5698058237510861,0.6979988194460566,0.14692257210413792,0.09737091856074405,0.20513656175464665
1998,"Boys",14,"Oceania",NA,0.03936281817721281,0.0204699028437432,0.07010907916189361,0.05065933867111482,0.025081983500557778,0.08957923879841685,0.09002215684832765,0.05706194922299906,0.1359656158447946,0.13023371028890662,0.08905251390014439,0.1792652747534429,0.6298266533532926,0.5666008073071662,0.6915799043871941,0.14991747950947326,0.1013538637051155,0.20554581425000087
1999,"Boys",14,"Oceania",NA,0.03932986728130864,0.02075420576392085,0.06920767592759056,0.05389956839587253,0.027716191831708207,0.09324119824379673,0.09322943567718117,0.0601310852510947,0.1381655384531223,0.12923548363112455,0.08931600168535167,0.17704893563553056,0.624511014357202,0.5630432237085219,0.6850433189879542,0.15302406633449225,0.10544106203395705,0.20701507254376017
2000,"Boys",14,"Oceania",NA,0.03923097481541711,0.021007770020609395,0.06828296059605485,0.057293058543262096,0.03057092810973522,0.0969549349772288,0.09652403335867919,0.06328203113783329,0.1416513959136549,0.12805460595961815,0.08911229617590606,0.17540313394497362,0.6191686757517737,0.5584789357350814,0.6788714779471151,0.15625268492992891,0.10977374540882238,0.2083775098849492
2001,"Boys",14,"Oceania",NA,0.03893644005848088,0.02096750623265883,0.06696246448045136,0.06083078787342603,0.03358644743867554,0.09986080389586173,0.0997672279319069,0.06631114830906998,0.14420758762411323,0.12657708780497293,0.08839647481215049,0.1730037916919509,0.613993298439891,0.5551272479021142,0.6726023254008112,0.15966238582322903,0.11436949757755403,0.21006523471003988
2002,"Boys",14,"Oceania",NA,0.03853898554140058,0.020910942355204507,0.06565826267597889,0.06452444767651119,0.036646071246346695,0.10401260427967966,0.10306343321791178,0.06955445778520968,0.14783777923943525,0.12494228948367217,0.08766396073667095,0.16998492803233453,0.6088597026461681,0.5514456178338069,0.6666497001323919,0.16313457465224804,0.11877032520995241,0.21277837690046145
2003,"Boys",14,"Oceania",NA,0.03806796667748146,0.020821268759802312,0.0643754496883853,0.06838616958417491,0.04006477168252622,0.1084836554539335,0.10645413626165637,0.07272969590043848,0.15069357921371365,0.12316626037254273,0.08684844884223308,0.16658541254763787,0.603769224204341,0.5475308922770816,0.659877248341572,0.16661037916145977,0.12332864247273817,0.2154897858793255
2004,"Boys",14,"Oceania",NA,0.03753127572425513,0.020519594225940862,0.06317795993174172,0.07243425783268806,0.04338357272578753,0.1122372487775328,0.10996553355694319,0.07596455620060538,0.15454627461013432,0.12126882871271942,0.08574365953986599,0.16351233923155173,0.5987337678119222,0.5433077240114695,0.6530992747096047,0.17003186991841518,0.1269589604871271,0.2185533926594899
2005,"Boys",14,"Oceania",NA,0.03693647751164664,0.020271216317600257,0.06211855626394672,0.07668910385572261,0.04687316351842474,0.11661237394846527,0.11362558136736926,0.07918861722220792,0.15878759726287037,0.11925444363484486,0.084714115999971,0.1612079484457898,0.5937293857518633,0.5392934844948158,0.6474178572331897,0.17339058924592265,0.13058525333644158,0.22133427696980024
2006,"Boys",14,"Oceania",NA,0.03653189406109503,0.019932307466786186,0.06181593666897553,0.08104578251123104,0.05027232069567591,0.12100918539965949,0.11757767657232607,0.08215293118745282,0.1629547204260219,0.11738860506717332,0.08356186029648996,0.15849754464672372,0.5884703329290821,0.5340545214289524,0.6422441874446919,0.17656338543141856,0.1338661054095329,0.22353475106306753
2007,"Boys",14,"Oceania",NA,0.036087483323257966,0.01966044307828266,0.06084992143108304,0.08558283388444346,0.053266577356108555,0.12639382207995623,0.12167031720770143,0.08526454668768427,0.16799497446648476,0.1154630702809805,0.08212629410915129,0.15542296152819565,0.5832752944805017,0.5291252833936714,0.6364922423871822,0.17959131803081627,0.1363343272317303,0.22600575862835334
2008,"Boys",14,"Oceania",NA,0.03561305368646831,0.019304759665966623,0.06002324051747403,0.09024675805736053,0.05639501014939938,0.13321936433749726,0.12585981174382882,0.08831955888385236,0.17405633884239952,0.11350884646415951,0.08023802650799511,0.15344620195075592,0.5782158374666448,0.5233755655711444,0.6319769713134229,0.18241550432536685,0.138843731273545,0.2294571304106931
2009,"Boys",14,"Oceania",NA,0.03511639135087609,0.018925936810900663,0.059170295384933354,0.0950907091726554,0.059772637116283306,0.13982235092893341,0.13020710052353146,0.0902041158607532,0.18028829920986209,0.11154695346225509,0.07831287055346431,0.1514415070676679,0.5731989655998727,0.5173172282973264,0.6286212399306935,0.1850469804143408,0.14087028877156801,0.23236925483692597
2010,"Boys",14,"Oceania",NA,0.034623795111194434,0.01845067960875255,0.05970904647695044,0.10008230950829738,0.06201178796651952,0.14777843687805156,0.1347061046194918,0.09244860334687871,0.1873172594699908,0.10962442663560758,0.07654477161824408,0.14940648508983584,0.5681567513439183,0.509750201860451,0.6247990867824305,0.1875127174009824,0.1413871384222341,0.2369368526302991
2011,"Boys",14,"Oceania",NA,0.034190381061216246,0.017940265288807794,0.05993885319376671,0.10517460497579165,0.06351360596149247,0.15842263154453964,0.1393649860370079,0.09412887488841497,0.19621113477005128,0.1078246831189939,0.0744123365629827,0.1491209670591206,0.5629835721142785,0.5021020142390433,0.6219815415807843,0.18982675872971966,0.14099190939664563,0.2417957240424518
2012,"Boys",14,"Oceania",NA,0.03381170672258652,0.017255470118576515,0.06084428386327054,0.11041146965731126,0.06488355866844137,0.16978907036116747,0.14422317637989782,0.09559455422345603,0.20505572967821903,0.10612456583795722,0.07220823557641305,0.14736191825199718,0.5576924973724031,0.493204085662062,0.6199530790527824,0.19195976040974191,0.14082315456603886,0.24770323312893075
2013,"Boys",14,"Oceania",NA,0.033487527173436706,0.01655624638333121,0.06107312294525249,0.11585713833818558,0.06583576604551489,0.18071919219525676,0.1493446655116223,0.09615492067387343,0.21529231203316473,0.10450843344622605,0.06994842605196748,0.14685802615046822,0.5522221476395158,0.48459736791925756,0.6176131781343615,0.19392475340263585,0.1395320857590715,0.25382367902082276
2014,"Boys",14,"Oceania",NA,0.03322912603296833,0.015985024209747963,0.06133447191243783,0.1215311564343039,0.06697780967670497,0.19238940927144668,0.15476028246727222,0.09688503562470639,0.22691096110009293,0.102921632764338,0.06766879713890062,0.14708106306733304,0.5465349069272144,0.4739530590791714,0.6168162368196818,0.1957831778411755,0.13776710770482997,0.2598935410613534
2015,"Boys",14,"Oceania",NA,0.03303393404203573,0.015237391688388448,0.06270437345005596,0.12745507116360777,0.06766682659796518,0.2054976883132284,0.1604890052056435,0.097074911178936,0.23881855709937005,0.10136491596461926,0.06470846242362809,0.14747182816062923,0.5405713275671916,0.462918463192338,0.6159291092064437,0.19757475126254553,0.13592803554879415,0.26618814018180437
2016,"Boys",14,"Oceania",NA,0.03290936203254965,0.014586568245637518,0.06418323232674428,0.13370413684809032,0.0679091248321527,0.21950179345163925,0.16661349888063995,0.09757386850104802,0.2533023335581567,0.09977641868097008,0.06171989713337977,0.14847417589682707,0.5342481249459045,0.4499247549787849,0.6147383304606072,0.19936195749248553,0.13309710064291513,0.27328003538888335
2017,"Boys",14,"Oceania",NA,0.032806227408570386,0.013797714779151302,0.06552855402758456,0.14026583386422223,0.06832029939501598,0.23463230118554,0.17307206127279262,0.09830021335403955,0.26647477462673963,0.09809900355553629,0.05895072889511487,0.14955862922929106,0.5276924682274872,0.4394038747692576,0.6134330333302945,0.2011364669441839,0.13041796376567533,0.2801302079783887
2018,"Boys",14,"Oceania",NA,0.032720647558822126,0.013079461197719385,0.06785732317864979,0.1471177761624285,0.06825880216551573,0.25092480703189196,0.17983842372125064,0.0981730525918925,0.283103283732585,0.09633703221262938,0.055383420228784216,0.14997821068334577,0.5209262016722652,0.4269867211258774,0.6140797624643138,0.20289834239385474,0.12684164677879053,0.28910811137632353
2019,"Boys",14,"Oceania",NA,0.03266581017465532,0.012289275267274899,0.07121362215727299,0.1541849634136733,0.06914391921223044,0.268591439107647,0.18685077358832863,0.09801208655313955,0.30000754637442456,0.09457958634094048,0.05196040643745842,0.15107775528652004,0.5139394240913792,0.41297148295964303,0.6148465737453228,0.20463021597935163,0.12314144042596346,0.2966002096791754
2020,"Boys",14,"Oceania",NA,0.032664814239979335,0.011555564919099743,0.07461913271012778,0.16139146439137622,0.06879282450756274,0.28495872718748705,0.19405627863135558,0.09747985927048008,0.3185446554427388,0.09285323157552326,0.0486354845072495,0.15292991171105413,0.5067475325412298,0.39901587439959585,0.6150436558951297,0.20634295725189136,0.11984441431298176,0.30557828052469554
2021,"Boys",14,"Oceania",NA,0.03276564757933554,0.0108667404802042,0.07773721004779914,0.16863742863190054,0.06755361597423482,0.3016881355428782,0.2014030762112361,0.09691421138710857,0.33557335619387163,0.0912404403525982,0.04539195431788543,0.15536878693632802,0.4994013688322571,0.38478706363511656,0.6158063794589143,0.20795511460390861,0.11622450490381098,0.3150434536809882
2022,"Boys",14,"Oceania",NA,0.03294035731500955,0.009927794201704483,0.08174078695036549,0.17595181301133744,0.06683839670360857,0.31948685931814047,0.208892170326347,0.09648666123710639,0.3513043819122635,0.08973111390870495,0.042310501138950844,0.15830628816655612,0.49188883998398,0.3717408580499732,0.6173360268130043,0.2094878757809681,0.11229285218271041,0.324062804824546
1990,"Boys",14,"South Asia",NA,0.47739351940683616,0.4469934760031912,0.5070106725854732,0.0012954611666136612,7.295036225290997e-4,0.0022176301833004095,0.47868898057344983,0.4483161061726366,0.5083444564003752,0.3172625125361096,0.2916569967711032,0.3439266575981288,0.1950401332765861,0.17484433497262622,0.21646676902047607,0.009008373613854396,0.006193398303198775,0.012837789628396358
1991,"Boys",14,"South Asia",NA,0.47266132792674254,0.44291654519202345,0.501854466042275,0.0013683721850438976,7.912026799690044e-4,0.002287799846047835,0.47402970011178647,0.4442933737549501,0.5031792823876456,0.3172203701826735,0.2922534434955002,0.3434038801073393,0.1991778481048074,0.17929052715020263,0.2200740231210717,0.0095720816007326,0.006686198887428683,0.013448710038629838
1992,"Boys",14,"South Asia",NA,0.46788919424015846,0.43829576923354985,0.4966500066319076,0.0014567358212842106,8.613703063866419e-4,0.0024161279633513237,0.4693459300614427,0.43994191937681326,0.49816389776451664,0.31707173066639177,0.29290557312368765,0.34284036443841887,0.203395630243308,0.18383718943757202,0.22367457131635704,0.010186709028857554,0.007232721444698023,0.014013577744339402
1993,"Boys",14,"South Asia",NA,0.4630204573123356,0.43409087090840776,0.4907160904248006,0.001562935507716931,9.368118720974549e-4,0.0025598578414471906,0.46458339282005257,0.4358464293242858,0.4923268095072445,0.316790746700522,0.29296450382674016,0.34243155440455797,0.20776371419043882,0.188727871968217,0.22771686880576616,0.010862146288986628,0.007836467473034455,0.014753814049355196
1994,"Boys",14,"South Asia",NA,0.4579977622521113,0.43031250682252664,0.4852581403153672,0.001691280637292164,0.0010243981327543016,0.0027559585939787067,0.4596890428894035,0.43227089528112744,0.4870469790666996,0.31634569837066345,0.29277098922766887,0.34098717559617625,0.2123526426065569,0.19343129547296659,0.23209970889895287,0.011612616133376165,0.008482597742203397,0.015567677626935394
1995,"Boys",14,"South Asia",NA,0.45273370071177504,0.42564582697275277,0.47986065486400986,0.001848309541858064,0.0011243435835828683,0.0029557890741514,0.4545820102536331,0.4273535970529828,0.48142464653823497,0.31568222756440145,0.29245001488724387,0.33933570291648363,0.21727499925254748,0.19852866732051988,0.2364990726082825,0.012460762929417935,0.009247448308755707,0.016503674317906735
1996,"Boys",14,"South Asia",NA,0.4471713025775596,0.420537782941358,0.47352937675751305,0.0020398976935191247,0.0012652545509600835,0.00322346154702967,0.44921120027107875,0.42267236004819403,0.47544896491688426,0.3148128328055204,0.29165860489748335,0.3379175132882209,0.22255120225907932,0.20400994322249005,0.24157196676952725,0.013424764664321546,0.01010786605641877,0.01752794767216937
1997,"Boys",14,"South Asia",NA,0.4411552155367804,0.41488987043615,0.46692970994112487,0.0022778356749387297,0.0014298929697864268,0.003520975060825213,0.4434330512117191,0.4173495725140042,0.4692312776071725,0.31371359095856743,0.29136617273790744,0.3360430155831828,0.22830957804350036,0.2100553188555194,0.24684098762407472,0.014543779786213105,0.011085927946066908,0.0186682703035745
1998,"Boys",14,"South Asia",NA,0.4346266506570993,0.40945006773843723,0.4593773963661439,0.0025769575084873464,0.0016538034875683112,0.0039032271922975954,0.4372036081655866,0.4119295044231228,0.4619084410998382,0.312318827815965,0.2907818247959351,0.3341476537540365,0.23462211741030153,0.21654235943862354,0.25276022439959245,0.01585544660814689,0.012286817483798047,0.02015458628472988
1999,"Boys",14,"South Asia",NA,0.4276469214750669,0.402971077908407,0.451909919866453,0.0029488468031965763,0.0019400889355410459,0.004349155764892929,0.4305957682782634,0.40598632235572074,0.45467392698778797,0.31058656880332736,0.28987594496385566,0.33149502961273536,0.24144063955571934,0.22383252955578312,0.2593268441034067,0.017377023362689935,0.013651127597284686,0.021823199078600218
2000,"Boys",14,"South Asia",NA,0.4202388135256043,0.39638643279315666,0.443776537814221,0.00340772176612591,0.0023259870215857742,0.004915752213844758,0.42364653529173024,0.3997869060284747,0.447115147590339,0.30852787730078185,0.28861321068521845,0.3285580909575218,0.24869913247719336,0.23134314227059327,0.2663084222123034,0.019126454930294603,0.015285290075059127,0.02371329635862819
2001,"Boys",14,"South Asia",NA,0.41246814232970025,0.38918795444567555,0.43521490104460286,0.003969273247642243,0.002778598543800408,0.005577978199068984,0.41643741557734243,0.393255904242753,0.43914263254438596,0.3061589657889159,0.2872349249273535,0.3254055290406375,0.256302113528179,0.2394751442745478,0.2733465947021789,0.0211015051055626,0.017089042043892184,0.02571995961118233
2002,"Boys",14,"South Asia",NA,0.40433583086797115,0.3821230781519481,0.4261975550268799,0.004649923668506836,0.003353956744363244,0.006387761415489285,0.40898575453647795,0.38690151329229183,0.4306571523329484,0.30352218329159536,0.28526125241471734,0.32174185844845077,0.26419325388169823,0.2479340341888877,0.2806711907086361,0.023298808290228377,0.019101841387305644,0.02807338728010349
2003,"Boys",14,"South Asia",NA,0.39609502112355416,0.3748904874189102,0.41671179663643376,0.005446160583013665,0.004037245501470359,0.00725564566910585,0.4015411817065678,0.380570358876,0.4223044165232109,0.300585589585585,0.28289085661089375,0.31814444069391673,0.27219405789670986,0.2565462554635998,0.2882670993089883,0.02567917081113722,0.02137410479164263,0.0306111843566965
2004,"Boys",14,"South Asia",NA,0.38803131154861137,0.3679798927441773,0.40791717122892623,0.006341280164965252,0.004793983404720885,0.008254089644882721,0.3943725917135766,0.37414092910603247,0.41412973746719894,0.29730173468461457,0.2803249669924262,0.31406338149826446,0.280153737436456,0.2649935279414739,0.2955657708763532,0.028171936165352855,0.02371874112828065,0.03324180303064875
